entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	IG6M	AITUF	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG3A	IG2R	IG2B	IG3H	IG9N	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG5T	IG7B	IG6N	IG3N	IG2P	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	NSU	IG4T	IG1P	IG3D	IG7N	IG4N	IG2D	IG5C	IG9T	IG4V	IG2T	IG1T	IG1N	OWOS	IG4A	IG4D	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS
EC-15I	50594.0	3557.9999999999986	54196.99999999999	94742.99999999996	29501.0	19145.999999999996	1826.0	0	0	0	1.9999999999999993	0	0	0	9.000000000000002	0	0	0	29.0	0	31.000000000000007	1.9999999999999993	0	0	0	0	3.9999999999999987	18.000000000000004	0	0	0	0	0	1.9999999999999993	2.9999999999999996	0	0	0	0	0.9999999999999997	0	11.0	0	0	0	0	0	0	0	0	0.0	0	0	0.9999999999999997	0	0	0.9999999999999997	0	0.9999999999999997	0.0	0	0	0	0.0	0	0	0	0	0	0	0.9999999999999997	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.000000000000003	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15J	52060.99999999997	3002.9999999999986	55133.000000000015	89630.99999999999	34446.999999999985	15483.000000000002	2015.0	0	0	0	0.9999999999999998	0	0	0	5.0	0	0	0	27.99999999999999	0	19.00000000000001	1.9999999999999996	0	0	0	0	6.999999999999997	12.999999999999996	0	0	0	0	0	0.9999999999999998	5.9999999999999964	0	0	0	0	1.9999999999999996	0	11.0	0	0	0	0	0	0	0	0	1.9999999999999996	0	0	1.9999999999999996	0	0	0.0	0	1.9999999999999996	0.0	0	0	0	5.0	0	0	0	0	0	0	2.9999999999999982	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999998	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15K	40190.00000000001	2835.000000000001	43053.999999999985	73283.0	25485.000000000007	12518.99999999999	2070.0	0	0	0	4.999999999999999	0	0	0	4.0	0	0	0	24.999999999999993	0	33.99999999999999	3.0000000000000013	0	0	0	0	0.0	16.999999999999996	0	0	0	0	0	0.0	2.0	0	0	0	0	0.0	0	7.0	0	0	0	0	0	0	0	0	3.0000000000000013	0	0	1.0	0	0	3.0000000000000013	0	0.0	1.0	0	0	0	4.0	0	0	0	0	0	0	2.0	3.0000000000000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15L	46008.0	3012.0000000000014	49052.99999999999	81523.00000000001	27030.000000000007	16175.999999999996	2649.0	0	0	0	6.999999999999998	0	0	0	35.999999999999986	0	0	0	17.999999999999993	0	23.999999999999996	1.9999999999999998	0	0	0	0	1.9999999999999998	21.999999999999996	0	0	0	0	0	0.9999999999999999	1.9999999999999998	0	0	0	0	2.9999999999999996	0	10.000000000000004	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	3.9999999999999996	0	0	5.000000000000002	0	0.0	2.9999999999999996	0	0	0	6.999999999999998	0	0	0	0	0	0	0.9999999999999999	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15M	44767.00000000001	3806.000000000002	48627.000000000015	82655.99999999997	28106.000000000007	14569.000000000004	1944.999999999999	0	0	0	5.000000000000002	0	0	0	13.999999999999996	0	0	0	22.999999999999993	0	36.0	5.999999999999998	0	0	0	0	5.999999999999998	11.999999999999996	0	0	0	0	0	3.999999999999999	0.9999999999999998	0	0	0	0	0.9999999999999998	0	11.999999999999996	0	0	0	0	0	0	0	0	1.9999999999999996	0	0	1.9999999999999996	0	0	3.999999999999999	0	0.9999999999999998	1.9999999999999996	0	0	0	3.999999999999999	0	0	0	0	0	0	2.999999999999999	5.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999996	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15N	34349.00000000001	3357.9999999999995	37758.0	65845.99999999999	20216.99999999999	12771.00000000001	1245.0	0	0	0	0.0	0	0	0	3.9999999999999982	0	0	0	17.000000000000004	0	27.000000000000004	0.9999999999999996	0	0	0	0	1.9999999999999991	29.0	0	0	0	0	0	1.9999999999999991	1.9999999999999991	0	0	0	0	1.9999999999999991	0	11.0	0	0	0	0	0	0	0	0	1.9999999999999991	0	0	0.0	0	0	1.9999999999999991	0	0.9999999999999996	0.9999999999999996	0	0	0	0.9999999999999996	0	0	0	0	0	0	1.9999999999999991	0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999991	7.0000000000000036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15P	42069	1413	43508	44395	30251	9304	2383	0	0	0	5	0	0	0	18	0	0	0	34	0	26	0	0	0	0	0	5	15	0	0	0	0	0	1	4	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16	258740.9999999998	21562.000000000004	280354.0	503635.00000000006	167769.0	81151.99999999997	8792.000000000004	0	0	0	14.000000000000005	0	0	0	266.0	0	0	0	0	68.00000000000003	110.99999999999983	33.000000000000014	0	0	0	0	7.000000000000001	41.00000000000005	0	0	0	0	0	16.00000000000001	13.999999999999991	0	0	0	0	8.999999999999996	13.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.999999999999986	25.0	0	0	29.0	0	34.999999999999986	0	30.000000000000004	0	0	0	0	0	22.999999999999996	0	0	0	0	0	0	0	18.000000000000007	0	0	0	0	19.00000000000001	0	11.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16A	49968.000000000015	4918.000000000002	54899.00000000002	102643.00000000001	28191.000000000007	20960.999999999996	654.0000000000002	0	0	0	5.0	0	0	0	20.0	0	0	0	0	20.0	12.999999999999996	7.0	0	0	0	0	1.0000000000000002	7.0	0	0	0	0	0	5.999999999999999	0.0	0	0	0	0	2.9999999999999996	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	5.999999999999999	0	0	4.000000000000001	0	1.0000000000000002	0	5.0	0	0	0	0	0	1.0000000000000002	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	2.9999999999999996	0	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16B	51030.99999999999	5231.999999999999	56274.99999999996	101695.99999999999	38413.00000000001	11109.000000000005	1268.9999999999998	0	0	0	2.0	0	0	0	103.00000000000001	0	0	0	0	12.999999999999998	25.00000000000001	3.000000000000001	0	0	0	0	2.0	8.0	0	0	0	0	0	4.999999999999998	4.0	0	0	0	0	1.0	4.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.999999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	2.0	0	0	4.999999999999998	0	13.99999999999999	0	4.999999999999998	0	0	0	0	0	4.0	0	0	0	0	0	0	0	12.999999999999998	0	0	0	0	2.0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16C	57589.99999999999	4287.999999999999	61884.00000000003	108244.00000000004	38073.0	17555.0	1759.0	0	0	0	2.0	0	0	0	61.999999999999986	0	0	0	0	13.0	16.0	5.000000000000002	0	0	0	0	1.0	4.0	0	0	0	0	0	2.0	5.000000000000002	0	0	0	0	0.0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.000000000000004	8.0	0	0	5.999999999999999	0	11.000000000000002	0	13.0	0	0	0	0	0	9.000000000000004	0	0	0	0	0	0	0	2.0	0	0	0	0	5.999999999999999	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16D	42856.00000000002	3159.000000000001	46023.0	83217.99999999999	27518.00000000001	12863.999999999998	2246.000000000001	0	0	0	2.0000000000000004	0	0	0	62.000000000000014	0	0	0	0	9.0	28.0	9.0	0	0	0	0	0.0	12.0	0	0	0	0	0	2.0000000000000004	2.0000000000000004	0	0	0	0	4.000000000000001	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.000000000000001	4.999999999999999	0	0	2.0000000000000004	0	4.999999999999999	0	1.0000000000000002	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0.0	0	0	0	0	2.0000000000000004	0	2.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16E	49808.99999999999	3675.0	53495.0	99773.99999999994	30075.0	17104.999999999993	2457.0000000000005	0	0	0	1.0000000000000004	0	0	0	15.000000000000002	0	0	0	0	9.000000000000004	28.0	9.000000000000004	0	0	0	0	3.0000000000000004	9.000000000000004	0	0	0	0	0	1.0000000000000004	2.000000000000001	0	0	0	0	1.0000000000000004	2.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000004	2.000000000000001	0	0	12.000000000000002	0	3.0000000000000004	0	5.0	0	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0.0	0	0	0	0	6.000000000000001	0	2.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16P	7487	290	7778	8060	5499	1558	407	0	0	0	2	0	0	0	4	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17	332537.9999999999	22930.00000000001	355468.00000000023	619844.9999999997	221204.00000000006	80359.99999999999	18129.0	0	0	0	11444.999999999996	0	0	0	147.0	0	0	0	0	87.00000000000007	0	47.99999999999999	0	0	0	0	352.00000000000034	66.00000000000006	0	0	0	0	0	45.999999999999936	51.00000000000006	0	0	0	0	26.000000000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.99999999999994	0	0	0	48.999999999999964	0	0	0	0	0	0	0	0	0	0	0	0	0	96.99999999999997	0	0	85.99999999999984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.00000000000006	0	0	0	0	58.00000000000005	0	0	53.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.000000000000002	0	0	0	0	0	0	0	0	0	0
EC-17A	36345.0	2759.0000000000005	39104.0	75682.99999999996	26178.000000000004	8404.000000000002	1596.0	0	0	0	10.999999999999998	0	0	0	4.000000000000001	0	0	0	0	7.0	0	4.000000000000001	0	0	0	0	49.999999999999986	3.0	0	0	0	0	0	0.0	5.0	0	0	0	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0	0	0	0	2.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	9.000000000000002	0	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	8.000000000000002	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0
EC-17B	35832.00000000001	2267.999999999998	38099.99999999999	73589.99999999999	23498.999999999993	10186.000000000005	1790.0	0	0	0	56.0	0	0	0	18.999999999999993	0	0	0	0	10.000000000000002	0	2.0000000000000004	0	0	0	0	193.0	7.0	0	0	0	0	0	6.000000000000001	3.0000000000000004	0	0	0	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.000000000000002	0	0	0	12.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	12.000000000000002	0	0	10.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.000000000000001	0	0	0	0	2.0000000000000004	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000000000000002	0	0	0	0	0	0	0	0	0	0
EC-17C	46287.00000000001	2806.999999999999	49094.00000000002	88156.99999999994	30497.000000000015	11018.999999999998	4541.0	0	0	0	78.0	0	0	0	20.000000000000004	0	0	0	0	10.000000000000002	0	15.0	0	0	0	0	13.000000000000002	10.000000000000002	0	0	0	0	0	6.9999999999999964	8.999999999999998	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00000000000001	0	0	0	5.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	11.999999999999998	0	0	11.000000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0.9999999999999998	0	0	5.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0
EC-17D	45827.0	3635.9999999999995	49463.0	93533.99999999997	31803.000000000007	11370.000000000002	2436.0	0	0	0	87.99999999999997	0	0	0	0.9999999999999999	0	0	0	0	18.000000000000004	0	4.999999999999999	0	0	0	0	6.0	9.000000000000002	0	0	0	0	0	3.0	3.0	0	0	0	0	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.000000000000007	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	14.000000000000002	0	0	14.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9999999999999996	0	0	0	0	15.999999999999998	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0
EC-17E	60464.999999999985	4124.0	64589.000000000015	115275.0	42905.000000000015	14662.0	2583.000000000002	0	0	0	131.0	0	0	0	20.999999999999986	0	0	0	0	14.999999999999993	0	14.999999999999993	0	0	0	0	14.000000000000007	11.999999999999998	0	0	0	0	0	2.9999999999999996	8.999999999999996	0	0	0	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.999999999999996	0	0	0	7.0000000000000036	0	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999993	0	0	11.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.000000000000001	0	0	0	0	17.000000000000007	0	0	9.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000004	0	0	0	0	0	0	0	0	0	0
EC-17F	30174.999999999996	2370.0000000000005	32544.999999999996	59137.00000000001	21290.999999999993	6644.999999999999	1751.9999999999989	0	0	0	377.0000000000002	0	0	0	23.000000000000007	0	0	0	0	3.999999999999999	0	1.9999999999999996	0	0	0	0	7.999999999999998	3.999999999999999	0	0	0	0	0	5.0	5.0	0	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999995	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	20.999999999999996	0	0	8.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	3.0000000000000004	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0
EC-17G	39517.99999999999	3412.0	42930.00000000001	73885.0	17029.000000000004	10850.000000000002	1297.9999999999998	0	0	0	10120.999999999995	0	0	0	55.0	0	0	0	0	10.999999999999996	0	2.000000000000001	0	0	0	0	5.0	14.000000000000002	0	0	0	0	0	20.999999999999993	14.000000000000002	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	0	0	0	5.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	7.000000000000001	0	0	18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	4.000000000000002	0	0	17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000000000000004	0	0	0	0	0	0	0	0	0	0
EC-17P	38089	1554	39643	40584	28002	7224	2133	0	0	0	583	0	0	0	4	0	0	0	0	12	0	3	0	0	0	0	63	7	0	0	0	0	0	1	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18	171398.00000000006	14797.999999999984	186269.00000000003	295186.00000000006	118694.00000000003	45732.00000000001	6457.000000000002	0	0	53.0	5.999999999999998	0	0	0	46.999999999999986	0	0	0	130.00000000000003	55.00000000000002	0	1.0000000000000004	0	0	0	0	26.00000000000001	17.0	0	0	0	0	0	16.999999999999993	16.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.000000000000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.000000000000007	17.0	0	0	12.000000000000009	0	1.9999999999999996	0	6.000000000000002	0	0	0	0	0	9.999999999999986	0	0	0	0	0	0	0	8.0	0	0	0	0	0	0	7.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18A	40765.999999999985	3643.0000000000005	44428.0	77084.00000000001	29597.0	8889.999999999998	2166.0	0	0	0.0	0.0	0	0	0	6.0	0	0	0	33.99999999999999	9.999999999999998	0	0.0	0	0	0	0	2.0	3.0	0	0	0	0	0	4.999999999999999	9.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	2.0	0	0	6.0	0	1.0	0	0.0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18B	40680.99999999999	3613.0000000000005	44312.99999999999	72401.99999999999	26794.000000000004	12571.999999999996	1199.0	0	0	1.9999999999999998	1.9999999999999998	0	0	0	24.0	0	0	0	34.0	14.0	0	0.0	0	0	0	0	3.0	3.0	0	0	0	0	0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1.9999999999999998	0	0	0.9999999999999999	0	0.0	0	3.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18C	76280.00000000003	6804.000000000002	83116.0	130850.99999999999	51998.00000000001	21579.0	2453.0000000000005	0	0	49.999999999999986	2.000000000000001	0	0	0	11.0	0	0	0	54.99999999999999	30.0	0	1.0000000000000004	0	0	0	0	18.000000000000004	9.000000000000002	0	0	0	0	0	8.000000000000004	4.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000003	11.0	0	0	4.000000000000002	0	1.0000000000000004	0	3.0000000000000013	0	0	0	0	0	1.0000000000000004	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18P	13671	738	14412	14849	10305	2691	639	0	0	1	2	0	0	0	6	0	0	0	7	1	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19	349678.0000000001	24169.000000000007	373846.9999999997	598521.0000000001	203688.99999999997	112885.99999999993	15768.0	0	11480.999999999995	0	137.00000000000003	0	0	0	0	4645.999999999996	0	0	0	254.00000000000009	0	0	0	0	0	0	79.0	120.00000000000006	0	0	0	0	0	69.99999999999989	0	0	0	0	0	23.99999999999999	0	0	244.00000000000006	0	0	0	0	0	0	0	0	0	0	0	70.99999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.000000000000014	0	91.00000000000001	0	0	0	0	0	0	0	0	0	44.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.999999999999936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
